,Latitude ,Longitude,City,Alcohol Places,Places of Worship,Places to shop,Food Places,Public Transport Places,Doctors,Public Places,Police Station,University ,Schools ,Banks,Night Clubs
97,40.60389943,-74.19240914,New York City,0,0,17,4,5,0,4,0,0,0,3,0
98,40.60776022,-74.19240914,New York City,0,0,0,0,0,0,2,0,0,0,0,0
99,40.61162101,-74.19240914,New York City,0,0,1,0,0,0,0,0,0,0,0,0
100,40.6154818,-74.19240914,New York City,0,0,1,0,0,0,0,0,0,0,0,0
101,40.61934259,-74.19240914,New York City,0,0,0,0,0,1,0,0,0,0,0,0
102,40.62320338,-74.19240914,New York City,0,0,0,0,0,0,0,0,0,0,0,0
103,40.62706417,-74.19240914,New York City,0,0,0,0,0,0,0,0,0,0,0,0
104,40.63092496,-74.19240914,New York City,0,0,0,0,4,0,0,0,0,0,0,0
105,40.63478575,-74.19240914,New York City,0,0,0,0,2,0,1,0,0,0,0,0
106,40.63864654,-74.19240914,New York City,0,0,1,0,0,0,1,0,0,0,0,0
107,40.538266,-74.18655892,New York City,0,0,11,1,19,0,3,0,0,3,0,0
108,40.54212679,-74.18655892,New York City,0,1,12,0,12,2,2,0,0,4,0,0
109,40.54598758,-74.18655892,New York City,0,1,5,0,28,13,2,0,0,4,0,0
110,40.54984837,-74.18655892,New York City,0,2,9,0,24,16,2,0,0,0,1,0
111,40.55370916,-74.18655892,New York City,0,2,32,0,13,9,2,0,0,0,1,0
112,40.55756995,-74.18655892,New York City,0,1,17,1,0,2,1,0,0,0,0,0
113,40.56143074,-74.18655892,New York City,1,1,14,2,8,3,1,0,0,1,1,0
114,40.56529153,-74.18655892,New York City,0,1,17,5,11,2,2,0,0,1,2,0
115,40.56915232,-74.18655892,New York City,0,0,6,4,2,0,2,0,0,1,2,0
116,40.57301311,-74.18655892,New York City,0,0,0,0,0,0,1,0,0,0,0,0
117,40.5768739,-74.18655892,New York City,0,0,0,0,0,0,1,0,0,0,0,0
118,40.58073469,-74.18655892,New York City,0,0,0,0,0,0,1,0,0,0,0,0
119,40.58459548,-74.18655892,New York City,0,0,0,1,0,0,0,0,0,0,0,0
120,40.58845627,-74.18655892,New York City,1,1,2,6,3,2,6,0,0,1,2,0
121,40.59231706,-74.18655892,New York City,2,4,16,2,20,7,6,0,0,1,1,0
122,40.59617785,-74.18655892,New York City,3,4,29,7,18,5,5,0,0,0,3,0
123,40.60003864,-74.18655892,New York City,1,0,25,8,12,0,5,0,0,0,5,0
124,40.60389943,-74.18655892,New York City,0,0,4,0,10,0,2,0,0,0,0,0
125,40.60776022,-74.18655892,New York City,0,0,1,0,0,6,2,0,0,0,2,0
126,40.61162101,-74.18655892,New York City,0,0,2,0,0,6,1,0,0,0,2,0
127,40.6154818,-74.18655892,New York City,0,0,1,0,0,4,0,0,0,0,2,0
128,40.61934259,-74.18655892,New York City,0,0,0,0,0,1,0,0,0,0,0,0
129,40.62320338,-74.18655892,New York City,0,0,0,0,0,0,0,0,0,0,0,0
130,40.62706417,-74.18655892,New York City,0,0,1,0,4,0,2,0,0,0,0,0
131,40.63092496,-74.18655892,New York City,0,0,2,0,4,0,2,0,0,0,0,0
132,40.63478575,-74.18655892,New York City,0,0,4,1,2,0,0,0,0,0,0,0
133,40.63864654,-74.18655892,New York City,0,0,2,1,0,0,0,0,0,0,0,0
134,40.64250733,-74.18655892,New York City,0,0,2,2,0,0,4,0,0,1,0,0
135,40.538266,-74.1807087,New York City,6,0,29,15,22,22,7,0,0,2,6,0
136,40.54212679,-74.1807087,New York City,7,2,30,16,24,15,5,0,0,3,6,1
137,40.54598758,-74.1807087,New York City,0,2,15,1,22,6,1,0,0,3,0,0
138,40.54984837,-74.1807087,New York City,0,0,10,1,13,6,2,0,0,0,0,0
139,40.55370916,-74.1807087,New York City,0,1,28,1,4,2,4,0,0,0,0,0
140,40.55756995,-74.1807087,New York City,0,1,33,1,10,9,2,0,0,1,0,0
141,40.56143074,-74.1807087,New York City,0,1,9,1,21,9,2,0,0,2,0,0
142,40.56529153,-74.1807087,New York City,0,0,8,5,20,2,2,0,0,3,2,0
143,40.56915232,-74.1807087,New York City,0,0,6,4,7,0,2,0,0,1,2,0
144,40.57301311,-74.1807087,New York City,0,0,0,0,0,0,0,0,0,0,0,0
145,40.5768739,-74.1807087,New York City,0,0,0,0,0,0,1,0,0,0,0,0
146,40.58073469,-74.1807087,New York City,0,0,0,0,0,0,0,0,0,0,0,0
147,40.58459548,-74.1807087,New York City,0,0,0,0,0,0,0,0,0,0,0,0
148,40.58845627,-74.1807087,New York City,0,0,0,0,0,0,0,0,0,0,0,0
149,40.59231706,-74.1807087,New York City,1,1,10,0,6,5,2,0,0,0,0,0
150,40.59617785,-74.1807087,New York City,2,1,26,6,20,5,6,0,0,0,2,0
151,40.60003864,-74.1807087,New York City,4,0,38,14,23,0,6,0,0,0,4,1
152,40.60389943,-74.1807087,New York City,3,0,32,10,24,12,3,1,0,4,3,1
153,40.60776022,-74.1807087,New York City,0,0,4,1,22,21,2,1,0,4,1,0
154,40.61162101,-74.1807087,New York City,0,0,12,1,13,23,3,0,0,1,3,0
155,40.6154818,-74.1807087,New York City,0,0,9,1,0,18,4,0,0,1,3,0
156,40.61934259,-74.1807087,New York City,0,0,2,0,0,0,2,0,0,0,0,0
157,40.62320338,-74.1807087,New York City,1,0,6,1,6,0,2,0,0,0,1,0
158,40.62706417,-74.1807087,New York City,1,0,6,1,10,0,3,0,0,0,1,0
159,40.63092496,-74.1807087,New York City,0,0,2,0,6,0,3,0,0,0,0,0
160,40.63478575,-74.1807087,New York City,0,0,3,1,0,0,1,0,0,0,0,0
161,40.63864654,-74.1807087,New York City,0,0,2,1,0,0,0,0,0,0,0,0
162,40.64250733,-74.1807087,New York City,0,0,0,0,0,0,0,0,0,0,0,0
163,40.64636812,-74.1807087,New York City,0,0,0,0,0,0,3,0,0,0,0,0
164,40.538266,-74.17485848,New York City,7,1,27,16,11,15,6,0,0,3,6,1
165,40.54212679,-74.17485848,New York City,7,1,29,16,14,16,5,0,0,3,7,1
166,40.54598758,-74.17485848,New York City,1,0,13,3,9,13,1,0,0,0,1,1
167,40.54984837,-74.17485848,New York City,0,0,13,1,8,5,4,0,0,0,0,0
168,40.55370916,-74.17485848,New York City,0,1,15,1,12,4,2,0,0,1,0,0
169,40.55756995,-74.17485848,New York City,0,1,18,1,24,11,2,0,0,0,0,0
170,40.56143074,-74.17485848,New York City,0,0,3,2,31,7,1,0,0,0,3,0
171,40.56529153,-74.17485848,New York City,0,0,1,1,16,0,0,0,0,0,0,0
172,40.56915232,-74.17485848,New York City,0,0,0,0,7,0,0,0,0,0,0,0
173,40.57301311,-74.17485848,New York City,0,0,0,0,2,0,0,0,0,0,3,0
174,40.5768739,-74.17485848,New York City,1,0,6,4,13,0,0,0,0,0,2,0
175,40.58073469,-74.17485848,New York City,0,0,1,0,2,0,0,0,0,0,0,0
176,40.58459548,-74.17485848,New York City,0,0,0,0,0,0,0,0,0,0,0,0
177,40.58845627,-74.17485848,New York City,0,0,0,0,0,0,0,0,0,0,0,0
178,40.59231706,-74.17485848,New York City,0,0,0,0,0,0,1,0,0,0,0,0
179,40.59617785,-74.17485848,New York City,0,0,0,0,4,0,1,0,0,0,0,0
180,40.60003864,-74.17485848,New York City,3,0,32,9,22,2,2,0,0,0,2,1
181,40.60389943,-74.17485848,New York City,3,0,32,10,29,15,4,1,0,4,3,1
182,40.60776022,-74.17485848,New York City,0,0,4,2,31,20,3,1,0,4,1,0
183,40.61162101,-74.17485848,New York City,0,0,8,1,12,24,4,0,0,1,3,0
184,40.6154818,-74.17485848,New York City,0,0,15,2,9,25,5,0,0,1,3,0
185,40.61934259,-74.17485848,New York City,0,0,7,1,8,13,1,0,0,0,0,0
186,40.62320338,-74.17485848,New York City,1,0,8,2,10,0,5,0,0,0,3,0
187,40.62706417,-74.17485848,New York City,1,0,24,2,12,0,6,0,0,0,5,0
188,40.63092496,-74.17485848,New York City,0,0,16,1,6,0,2,0,0,0,4,0
189,40.63478575,-74.17485848,New York City,0,1,3,1,4,0,1,0,0,0,0,0
