,Latitude ,Longitude,Lat,Lon,VIOLATION CRIMES,FELONY CRIMES,MISDEMEANOR CRIMES
131,40.56915232,-73.95840034,40.56915232,-73.95840034,0,0,0
132,40.57301311,-73.95840034,40.57301311,-73.95840034,36,61,86
133,40.5768739,-73.95840034,40.5768739,-73.95840034,184,421,653
134,40.58073469,-73.95840034,40.58073469,-73.95840034,236,530,878
135,40.58459548,-73.95840034,40.58459548,-73.95840034,160,406,697
136,40.58845627,-73.95840034,40.58845627,-73.95840034,111,344,561
137,40.59231706,-73.95840034,40.59231706,-73.95840034,101,318,454
138,40.59617785,-73.95840034,40.59617785,-73.95840034,121,368,554
139,40.60003864,-73.95840034,40.60003864,-73.95840034,99,331,448
140,40.60389943,-73.95840034,40.60389943,-73.95840034,106,352,412
141,40.60776022,-73.95840034,40.60776022,-73.95840034,154,498,758
142,40.61162101,-73.95840034,40.61162101,-73.95840034,145,477,687
143,40.6154818,-73.95840034,40.6154818,-73.95840034,102,359,430
144,40.61934259,-73.95840034,40.61934259,-73.95840034,92,295,445
145,40.62320338,-73.95840034,40.62320338,-73.95840034,104,299,439
146,40.62706417,-73.95840034,40.62706417,-73.95840034,96,261,378
147,40.63092496,-73.95840034,40.63092496,-73.95840034,127,268,375
148,40.63478575,-73.95840034,40.63478575,-73.95840034,200,466,665
149,40.63864654,-73.95840034,40.63864654,-73.95840034,286,728,1094
150,40.64250733,-73.95840034,40.64250733,-73.95840034,434,939,1634
151,40.64636812,-73.95840034,40.64636812,-73.95840034,534,1075,1994
152,40.65022891,-73.95840034,40.65022891,-73.95840034,597,1235,2069
153,40.6540897,-73.95840034,40.6540897,-73.95840034,625,1270,1985
154,40.65795049,-73.95840034,40.65795049,-73.95840034,434,989,1500
155,40.66181128,-73.95840034,40.66181128,-73.95840034,308,822,1376
156,40.66567207,-73.95840034,40.66567207,-73.95840034,360,830,1494
157,40.66953286,-73.95840034,40.66953286,-73.95840034,370,864,1398
158,40.538266,-73.95255012,40.538266,-73.95255012,0,0,0
159,40.54212679,-73.95255012,40.54212679,-73.95255012,0,0,0
160,40.54598758,-73.95255012,40.54598758,-73.95255012,0,0,0
161,40.54984837,-73.95255012,40.54984837,-73.95255012,0,0,0
162,40.55370916,-73.95255012,40.55370916,-73.95255012,0,0,0
163,40.55756995,-73.95255012,40.55756995,-73.95255012,0,0,0
164,40.56143074,-73.95255012,40.56143074,-73.95255012,0,0,0
165,40.56529153,-73.95255012,40.56529153,-73.95255012,0,0,0
166,40.56915232,-73.95255012,40.56915232,-73.95255012,0,0,0
167,40.57301311,-73.95255012,40.57301311,-73.95255012,14,26,31
168,40.5768739,-73.95255012,40.5768739,-73.95255012,72,145,218
169,40.58073469,-73.95255012,40.58073469,-73.95255012,90,210,379
170,40.58459548,-73.95255012,40.58459548,-73.95255012,94,310,586
171,40.58845627,-73.95255012,40.58845627,-73.95255012,106,372,591
172,40.59231706,-73.95255012,40.59231706,-73.95255012,95,311,392
173,40.59617785,-73.95255012,40.59617785,-73.95255012,122,349,455
174,40.60003864,-73.95255012,40.60003864,-73.95255012,94,351,416
175,40.60389943,-73.95255012,40.60389943,-73.95255012,55,271,334
176,40.60776022,-73.95255012,40.60776022,-73.95255012,110,329,529
177,40.61162101,-73.95255012,40.61162101,-73.95255012,144,349,518
178,40.6154818,-73.95255012,40.6154818,-73.95255012,98,264,272
179,40.61934259,-73.95255012,40.61934259,-73.95255012,50,218,242
180,40.62320338,-73.95255012,40.62320338,-73.95255012,46,196,217
181,40.62706417,-73.95255012,40.62706417,-73.95255012,61,203,260
182,40.63092496,-73.95255012,40.63092496,-73.95255012,185,488,894
183,40.63478575,-73.95255012,40.63478575,-73.95255012,277,706,923
184,40.63864654,-73.95255012,40.63864654,-73.95255012,352,899,1297
185,40.64250733,-73.95255012,40.64250733,-73.95255012,454,997,1421
186,40.64636812,-73.95255012,40.64636812,-73.95255012,407,810,1373
187,40.65022891,-73.95255012,40.65022891,-73.95255012,516,972,1431
188,40.6540897,-73.95255012,40.6540897,-73.95255012,545,1139,1668
189,40.65795049,-73.95255012,40.65795049,-73.95255012,370,798,1236
190,40.66181128,-73.95255012,40.66181128,-73.95255012,353,813,1209
191,40.66567207,-73.95255012,40.66567207,-73.95255012,450,951,1567
192,40.66953286,-73.95255012,40.66953286,-73.95255012,453,926,1504
193,40.538266,-73.9466999,40.538266,-73.9466999,0,0,0
194,40.54212679,-73.9466999,40.54212679,-73.9466999,0,0,0
195,40.54598758,-73.9466999,40.54598758,-73.9466999,0,0,0
196,40.54984837,-73.9466999,40.54984837,-73.9466999,0,0,0
197,40.55370916,-73.9466999,40.55370916,-73.9466999,0,0,0
198,40.55756995,-73.9466999,40.55756995,-73.9466999,0,0,0
199,40.56143074,-73.9466999,40.56143074,-73.9466999,0,0,0
200,40.56529153,-73.9466999,40.56529153,-73.9466999,0,0,0
201,40.56915232,-73.9466999,40.56915232,-73.9466999,0,0,0
202,40.57301311,-73.9466999,40.57301311,-73.9466999,2,13,3
203,40.5768739,-73.9466999,40.5768739,-73.9466999,13,49,67
204,40.58073469,-73.9466999,40.58073469,-73.9466999,27,96,170
205,40.58459548,-73.9466999,40.58459548,-73.9466999,57,209,316
206,40.58845627,-73.9466999,40.58845627,-73.9466999,63,249,333
207,40.59231706,-73.9466999,40.59231706,-73.9466999,68,257,335
208,40.59617785,-73.9466999,40.59617785,-73.9466999,103,356,376
209,40.60003864,-73.9466999,40.60003864,-73.9466999,74,282,331
210,40.60389943,-73.9466999,40.60389943,-73.9466999,46,205,243
211,40.60776022,-73.9466999,40.60776022,-73.9466999,47,155,234
212,40.61162101,-73.9466999,40.61162101,-73.9466999,74,187,285
213,40.6154818,-73.9466999,40.6154818,-73.9466999,49,200,241
214,40.61934259,-73.9466999,40.61934259,-73.9466999,57,197,258
215,40.62320338,-73.9466999,40.62320338,-73.9466999,68,201,244
216,40.62706417,-73.9466999,40.62706417,-73.9466999,175,428,1126
217,40.63092496,-73.9466999,40.63092496,-73.9466999,295,659,1533
218,40.63478575,-73.9466999,40.63478575,-73.9466999,371,937,1880
219,40.63864654,-73.9466999,40.63864654,-73.9466999,379,1097,1333
220,40.64250733,-73.9466999,40.64250733,-73.9466999,381,954,1186
221,40.64636812,-73.9466999,40.64636812,-73.9466999,306,626,912
222,40.65022891,-73.9466999,40.65022891,-73.9466999,406,851,1217
223,40.6540897,-73.9466999,40.6540897,-73.9466999,389,841,1253
224,40.65795049,-73.9466999,40.65795049,-73.9466999,281,620,1055
225,40.66181128,-73.9466999,40.66181128,-73.9466999,368,762,1167
226,40.66567207,-73.9466999,40.66567207,-73.9466999,372,773,1289
227,40.66953286,-73.9466999,40.66953286,-73.9466999,316,647,1068
228,40.538266,-73.94084968,40.538266,-73.94084968,0,0,0
229,40.54212679,-73.94084968,40.54212679,-73.94084968,0,0,0
230,40.54598758,-73.94084968,40.54598758,-73.94084968,0,0,0
231,40.54984837,-73.94084968,40.54984837,-73.94084968,0,0,0
232,40.55370916,-73.94084968,40.55370916,-73.94084968,0,0,0
233,40.55756995,-73.94084968,40.55756995,-73.94084968,0,0,0
234,40.56143074,-73.94084968,40.56143074,-73.94084968,0,0,0
235,40.56529153,-73.94084968,40.56529153,-73.94084968,0,0,0
236,40.56915232,-73.94084968,40.56915232,-73.94084968,0,0,0
237,40.57301311,-73.94084968,40.57301311,-73.94084968,0,0,0
238,40.5768739,-73.94084968,40.5768739,-73.94084968,9,38,49
239,40.58073469,-73.94084968,40.58073469,-73.94084968,27,93,100
240,40.58459548,-73.94084968,40.58459548,-73.94084968,50,170,179
241,40.58845627,-73.94084968,40.58845627,-73.94084968,68,292,307
242,40.59231706,-73.94084968,40.59231706,-73.94084968,145,430,595
243,40.59617785,-73.94084968,40.59617785,-73.94084968,251,548,817
244,40.60003864,-73.94084968,40.60003864,-73.94084968,153,413,529
245,40.60389943,-73.94084968,40.60389943,-73.94084968,52,207,234
246,40.60776022,-73.94084968,40.60776022,-73.94084968,44,143,182
247,40.61162101,-73.94084968,40.61162101,-73.94084968,40,121,201
248,40.6154818,-73.94084968,40.6154818,-73.94084968,65,177,266
249,40.61934259,-73.94084968,40.61934259,-73.94084968,78,203,310
250,40.62320338,-73.94084968,40.62320338,-73.94084968,148,291,477
251,40.62706417,-73.94084968,40.62706417,-73.94084968,180,367,563
252,40.63092496,-73.94084968,40.63092496,-73.94084968,194,433,1065
253,40.63478575,-73.94084968,40.63478575,-73.94084968,180,478,617
254,40.63864654,-73.94084968,40.63864654,-73.94084968,248,708,852
255,40.64250733,-73.94084968,40.64250733,-73.94084968,164,424,525
256,40.64636812,-73.94084968,40.64636812,-73.94084968,135,305,423
257,40.65022891,-73.94084968,40.65022891,-73.94084968,212,477,728
258,40.6540897,-73.94084968,40.6540897,-73.94084968,313,563,982
259,40.65795049,-73.94084968,40.65795049,-73.94084968,318,555,940
260,40.66181128,-73.94084968,40.66181128,-73.94084968,373,619,1034
261,40.66567207,-73.94084968,40.66567207,-73.94084968,344,637,1079
262,40.66953286,-73.94084968,40.66953286,-73.94084968,288,698,1189
263,40.538266,-73.93499946,40.538266,-73.93499946,0,0,0
264,40.54212679,-73.93499946,40.54212679,-73.93499946,0,0,0
265,40.54598758,-73.93499946,40.54598758,-73.93499946,0,0,0
266,40.54984837,-73.93499946,40.54984837,-73.93499946,0,0,0
267,40.55370916,-73.93499946,40.55370916,-73.93499946,0,3,1
268,40.55756995,-73.93499946,40.55756995,-73.93499946,0,1,0
269,40.56143074,-73.93499946,40.56143074,-73.93499946,0,0,0
270,40.56529153,-73.93499946,40.56529153,-73.93499946,0,0,0
271,40.56915232,-73.93499946,40.56915232,-73.93499946,0,0,0
272,40.57301311,-73.93499946,40.57301311,-73.93499946,0,0,0
273,40.5768739,-73.93499946,40.5768739,-73.93499946,7,28,63
274,40.58073469,-73.93499946,40.58073469,-73.93499946,34,108,161
275,40.58459548,-73.93499946,40.58459548,-73.93499946,64,194,264
276,40.58845627,-73.93499946,40.58845627,-73.93499946,59,248,298
277,40.59231706,-73.93499946,40.59231706,-73.93499946,135,329,473
278,40.59617785,-73.93499946,40.59617785,-73.93499946,201,376,604
279,40.60003864,-73.93499946,40.60003864,-73.93499946,121,240,356
280,40.60389943,-73.93499946,40.60389943,-73.93499946,38,117,147
281,40.60776022,-73.93499946,40.60776022,-73.93499946,36,92,135
282,40.61162101,-73.93499946,40.61162101,-73.93499946,65,114,200
283,40.6154818,-73.93499946,40.6154818,-73.93499946,63,145,236
284,40.61934259,-73.93499946,40.61934259,-73.93499946,116,211,367
285,40.62320338,-73.93499946,40.62320338,-73.93499946,148,273,488
286,40.62706417,-73.93499946,40.62706417,-73.93499946,152,293,537
287,40.63092496,-73.93499946,40.63092496,-73.93499946,103,260,407
288,40.63478575,-73.93499946,40.63478575,-73.93499946,105,284,435
289,40.63864654,-73.93499946,40.63864654,-73.93499946,137,338,568
290,40.64250733,-73.93499946,40.64250733,-73.93499946,122,312,452
291,40.64636812,-73.93499946,40.64636812,-73.93499946,101,231,317
292,40.65022891,-73.93499946,40.65022891,-73.93499946,242,550,877
293,40.6540897,-73.93499946,40.6540897,-73.93499946,321,673,1105
294,40.65795049,-73.93499946,40.65795049,-73.93499946,322,602,1032
295,40.66181128,-73.93499946,40.66181128,-73.93499946,412,733,1259
296,40.66567207,-73.93499946,40.66567207,-73.93499946,532,1203,1802
297,40.66953286,-73.93499946,40.66953286,-73.93499946,570,1435,1997
298,40.538266,-73.92914924,40.538266,-73.92914924,0,0,0
299,40.54212679,-73.92914924,40.54212679,-73.92914924,0,0,0
300,40.54598758,-73.92914924,40.54598758,-73.92914924,0,0,0
301,40.54984837,-73.92914924,40.54984837,-73.92914924,0,3,1
302,40.55370916,-73.92914924,40.55370916,-73.92914924,0,9,11
303,40.55756995,-73.92914924,40.55756995,-73.92914924,1,8,13
304,40.56143074,-73.92914924,40.56143074,-73.92914924,3,2,4
305,40.56529153,-73.92914924,40.56529153,-73.92914924,0,0,0
306,40.56915232,-73.92914924,40.56915232,-73.92914924,0,0,0
307,40.57301311,-73.92914924,40.57301311,-73.92914924,0,0,0
308,40.5768739,-73.92914924,40.5768739,-73.92914924,0,0,0
309,40.58073469,-73.92914924,40.58073469,-73.92914924,11,41,49
310,40.58459548,-73.92914924,40.58459548,-73.92914924,41,134,176
311,40.58845627,-73.92914924,40.58845627,-73.92914924,38,123,165
312,40.59231706,-73.92914924,40.59231706,-73.92914924,39,79,120
313,40.59617785,-73.92914924,40.59617785,-73.92914924,39,104,144
314,40.60003864,-73.92914924,40.60003864,-73.92914924,30,63,101
315,40.60389943,-73.92914924,40.60389943,-73.92914924,19,45,77
316,40.60776022,-73.92914924,40.60776022,-73.92914924,50,118,182
317,40.61162101,-73.92914924,40.61162101,-73.92914924,76,188,285
318,40.6154818,-73.92914924,40.6154818,-73.92914924,72,185,318
319,40.61934259,-73.92914924,40.61934259,-73.92914924,115,260,403
320,40.62320338,-73.92914924,40.62320338,-73.92914924,113,318,479
321,40.62706417,-73.92914924,40.62706417,-73.92914924,124,338,598
322,40.63092496,-73.92914924,40.63092496,-73.92914924,144,340,587
323,40.63478575,-73.92914924,40.63478575,-73.92914924,132,319,542
324,40.63864654,-73.92914924,40.63864654,-73.92914924,119,304,506
325,40.64250733,-73.92914924,40.64250733,-73.92914924,135,324,509
326,40.64636812,-73.92914924,40.64636812,-73.92914924,145,347,497
327,40.65022891,-73.92914924,40.65022891,-73.92914924,326,666,952
328,40.6540897,-73.92914924,40.6540897,-73.92914924,395,790,1182
329,40.65795049,-73.92914924,40.65795049,-73.92914924,361,713,1111
330,40.66181128,-73.92914924,40.66181128,-73.92914924,573,972,1650
331,40.66567207,-73.92914924,40.66567207,-73.92914924,619,1336,1906
332,40.66953286,-73.92914924,40.66953286,-73.92914924,683,1508,2201
333,40.538266,-73.92329902,40.538266,-73.92329902,0,0,0
334,40.54212679,-73.92329902,40.54212679,-73.92329902,0,0,0
335,40.54598758,-73.92329902,40.54598758,-73.92329902,0,0,0
336,40.54984837,-73.92329902,40.54984837,-73.92329902,0,0,0
337,40.55370916,-73.92329902,40.55370916,-73.92329902,1,7,15
338,40.55756995,-73.92329902,40.55756995,-73.92329902,6,17,22
339,40.56143074,-73.92329902,40.56143074,-73.92329902,7,8,13
340,40.56529153,-73.92329902,40.56529153,-73.92329902,0,0,1
341,40.56915232,-73.92329902,40.56915232,-73.92329902,0,0,0
342,40.57301311,-73.92329902,40.57301311,-73.92329902,0,0,0
343,40.5768739,-73.92329902,40.5768739,-73.92329902,0,0,0
344,40.58073469,-73.92329902,40.58073469,-73.92329902,0,0,0
345,40.58459548,-73.92329902,40.58459548,-73.92329902,10,51,44
346,40.58845627,-73.92329902,40.58845627,-73.92329902,29,76,87
347,40.59231706,-73.92329902,40.59231706,-73.92329902,25,47,79
348,40.59617785,-73.92329902,40.59617785,-73.92329902,8,19,38
349,40.60003864,-73.92329902,40.60003864,-73.92329902,0,1,2
350,40.60389943,-73.92329902,40.60389943,-73.92329902,7,21,39
351,40.60776022,-73.92329902,40.60776022,-73.92329902,69,325,844
352,40.61162101,-73.92329902,40.61162101,-73.92329902,109,427,1046
353,40.6154818,-73.92329902,40.6154818,-73.92329902,114,253,397
354,40.61934259,-73.92329902,40.61934259,-73.92329902,121,248,353
355,40.62320338,-73.92329902,40.62320338,-73.92329902,145,317,443
356,40.62706417,-73.92329902,40.62706417,-73.92329902,167,387,618
357,40.63092496,-73.92329902,40.63092496,-73.92329902,181,401,614
358,40.63478575,-73.92329902,40.63478575,-73.92329902,187,403,555
359,40.63864654,-73.92329902,40.63864654,-73.92329902,144,321,506
360,40.64250733,-73.92329902,40.64250733,-73.92329902,87,274,379
361,40.64636812,-73.92329902,40.64636812,-73.92329902,116,354,438
362,40.65022891,-73.92329902,40.65022891,-73.92329902,245,465,602
363,40.6540897,-73.92329902,40.6540897,-73.92329902,353,561,821
364,40.65795049,-73.92329902,40.65795049,-73.92329902,515,832,1276
365,40.66181128,-73.92329902,40.66181128,-73.92329902,670,1200,1860
366,40.66567207,-73.92329902,40.66567207,-73.92329902,615,1171,1888
367,40.66953286,-73.92329902,40.66953286,-73.92329902,598,1175,1925
368,40.538266,-73.9174488,40.538266,-73.9174488,0,0,0
369,40.54212679,-73.9174488,40.54212679,-73.9174488,0,0,0
370,40.54598758,-73.9174488,40.54598758,-73.9174488,0,0,0
371,40.54984837,-73.9174488,40.54984837,-73.9174488,0,0,0
372,40.55370916,-73.9174488,40.55370916,-73.9174488,0,9,6
373,40.55756995,-73.9174488,40.55756995,-73.9174488,7,32,30
374,40.56143074,-73.9174488,40.56143074,-73.9174488,8,37,38
375,40.56529153,-73.9174488,40.56529153,-73.9174488,2,9,16
376,40.56915232,-73.9174488,40.56915232,-73.9174488,0,0,0
377,40.57301311,-73.9174488,40.57301311,-73.9174488,0,0,0
378,40.5768739,-73.9174488,40.5768739,-73.9174488,0,0,0
379,40.58073469,-73.9174488,40.58073469,-73.9174488,0,0,0
380,40.58459548,-73.9174488,40.58459548,-73.9174488,4,22,19
381,40.58845627,-73.9174488,40.58845627,-73.9174488,9,35,41
382,40.59231706,-73.9174488,40.59231706,-73.9174488,5,6,10
383,40.59617785,-73.9174488,40.59617785,-73.9174488,0,0,0
384,40.60003864,-73.9174488,40.60003864,-73.9174488,2,16,22
385,40.60389943,-73.9174488,40.60389943,-73.9174488,14,40,44
386,40.60776022,-73.9174488,40.60776022,-73.9174488,59,251,722
387,40.61162101,-73.9174488,40.61162101,-73.9174488,92,366,926
388,40.6154818,-73.9174488,40.6154818,-73.9174488,87,214,403
389,40.61934259,-73.9174488,40.61934259,-73.9174488,110,235,336
390,40.62320338,-73.9174488,40.62320338,-73.9174488,109,244,381
391,40.62706417,-73.9174488,40.62706417,-73.9174488,102,257,419
392,40.63092496,-73.9174488,40.63092496,-73.9174488,133,300,432
393,40.63478575,-73.9174488,40.63478575,-73.9174488,250,455,711
394,40.63864654,-73.9174488,40.63864654,-73.9174488,225,377,602
395,40.64250733,-73.9174488,40.64250733,-73.9174488,93,270,335
