,Latitude ,Longitude,Lat,Lon,VIOLATION CRIMES,FELONY CRIMES,MISDEMEANOR CRIMES
80,40.72744471,-74.0052021,40.72744471,-74.0052021,224,911,1463
81,40.7313055,-74.0052021,40.7313055,-74.0052021,334,1296,2049
82,40.73516629,-74.0052021,40.73516629,-74.0052021,292,1185,1440
83,40.73902708,-74.0052021,40.73902708,-74.0052021,362,1803,2101
84,40.74288787,-74.0052021,40.74288787,-74.0052021,321,1513,1899
85,40.74674866,-74.0052021,40.74674866,-74.0052021,259,872,1472
86,40.75060945,-74.0052021,40.75060945,-74.0052021,147,505,888
87,40.75447024,-74.0052021,40.75447024,-74.0052021,62,231,366
88,40.75833103,-74.0052021,40.75833103,-74.0052021,19,89,125
89,40.76219182,-74.0052021,40.76219182,-74.0052021,16,52,59
90,40.76605261,-74.0052021,40.76605261,-74.0052021,0,0,0
91,40.67339365,-73.99935188,40.67339365,-73.99935188,126,297,538
92,40.67725444,-73.99935188,40.67725444,-73.99935188,156,373,643
93,40.68111523,-73.99935188,40.68111523,-73.99935188,100,349,569
94,40.68497602,-73.99935188,40.68497602,-73.99935188,96,356,472
95,40.68883681,-73.99935188,40.68883681,-73.99935188,63,267,346
96,40.6926976,-73.99935188,40.6926976,-73.99935188,42,201,273
97,40.69655839,-73.99935188,40.69655839,-73.99935188,32,143,166
98,40.70041918,-73.99935188,40.70041918,-73.99935188,18,80,93
99,40.70427997,-73.99935188,40.70427997,-73.99935188,9,84,116
100,40.70814076,-73.99935188,40.70814076,-73.99935188,228,361,803
101,40.71200155,-73.99935188,40.71200155,-73.99935188,323,607,1240
102,40.71586234,-73.99935188,40.71586234,-73.99935188,371,1156,2443
103,40.71972313,-73.99935188,40.71972313,-73.99935188,393,1496,3473
104,40.72358392,-73.99935188,40.72358392,-73.99935188,301,1614,3292
105,40.72744471,-73.99935188,40.72744471,-73.99935188,291,1759,3160
106,40.7313055,-73.99935188,40.7313055,-73.99935188,329,1559,2348
107,40.73516629,-73.99935188,40.73516629,-73.99935188,383,1687,2333
108,40.73902708,-73.99935188,40.73902708,-73.99935188,398,1679,2208
109,40.74288787,-73.99935188,40.74288787,-73.99935188,484,1683,2427
110,40.74674866,-73.99935188,40.74674866,-73.99935188,397,1188,2028
111,40.75060945,-73.99935188,40.75060945,-73.99935188,265,923,1611
112,40.75447024,-73.99935188,40.75447024,-73.99935188,169,594,880
113,40.75833103,-73.99935188,40.75833103,-73.99935188,162,503,926
114,40.76219182,-73.99935188,40.76219182,-73.99935188,137,432,684
115,40.76605261,-73.99935188,40.76605261,-73.99935188,63,278,425
116,40.7699134,-73.99935188,40.7699134,-73.99935188,7,29,57
117,40.77377419,-73.99935188,40.77377419,-73.99935188,0,0,0
118,40.67339365,-73.99350166,40.67339365,-73.99350166,62,235,426
119,40.67725444,-73.99350166,40.67725444,-73.99350166,70,289,463
120,40.68111523,-73.99350166,40.68111523,-73.99350166,152,430,687
121,40.68497602,-73.99350166,40.68497602,-73.99350166,169,594,863
122,40.68883681,-73.99350166,40.68883681,-73.99350166,276,747,1332
123,40.6926976,-73.99350166,40.6926976,-73.99350166,369,740,1304
124,40.69655839,-73.99350166,40.69655839,-73.99350166,207,437,611
125,40.70041918,-73.99350166,40.70041918,-73.99350166,82,298,414
