,Latitude ,Longitude,Lat,Lon,VIOLATION CRIMES,FELONY CRIMES,MISDEMEANOR CRIMES
118,40.58073469,-74.18655892,40.58073469,-74.18655892,0,0,0
119,40.58459548,-74.18655892,40.58459548,-74.18655892,2,10,12
120,40.58845627,-74.18655892,40.58845627,-74.18655892,14,25,42
121,40.59231706,-74.18655892,40.59231706,-74.18655892,23,36,58
122,40.59617785,-74.18655892,40.59617785,-74.18655892,15,22,41
123,40.60003864,-74.18655892,40.60003864,-74.18655892,5,8,31
124,40.60389943,-74.18655892,40.60389943,-74.18655892,3,4,17
125,40.60776022,-74.18655892,40.60776022,-74.18655892,2,3,8
126,40.61162101,-74.18655892,40.61162101,-74.18655892,1,6,10
127,40.6154818,-74.18655892,40.6154818,-74.18655892,1,3,3
128,40.61934259,-74.18655892,40.61934259,-74.18655892,0,0,0
129,40.62320338,-74.18655892,40.62320338,-74.18655892,0,0,0
130,40.62706417,-74.18655892,40.62706417,-74.18655892,0,1,7
131,40.63092496,-74.18655892,40.63092496,-74.18655892,0,1,7
132,40.63478575,-74.18655892,40.63478575,-74.18655892,0,1,5
133,40.63864654,-74.18655892,40.63864654,-74.18655892,0,0,1
134,40.64250733,-74.18655892,40.64250733,-74.18655892,0,0,1
135,40.538266,-74.1807087,40.538266,-74.1807087,31,35,69
136,40.54212679,-74.1807087,40.54212679,-74.1807087,22,40,98
137,40.54598758,-74.1807087,40.54598758,-74.1807087,20,36,89
138,40.54984837,-74.1807087,40.54984837,-74.1807087,33,41,107
139,40.55370916,-74.1807087,40.55370916,-74.1807087,40,47,99
140,40.55756995,-74.1807087,40.55756995,-74.1807087,43,38,79
141,40.56143074,-74.1807087,40.56143074,-74.1807087,59,49,98
142,40.56529153,-74.1807087,40.56529153,-74.1807087,22,23,46
143,40.56915232,-74.1807087,40.56915232,-74.1807087,1,2,5
144,40.57301311,-74.1807087,40.57301311,-74.1807087,0,0,0
145,40.5768739,-74.1807087,40.5768739,-74.1807087,0,0,0
146,40.58073469,-74.1807087,40.58073469,-74.1807087,0,0,0
147,40.58459548,-74.1807087,40.58459548,-74.1807087,0,0,0
148,40.58845627,-74.1807087,40.58845627,-74.1807087,0,0,0
149,40.59231706,-74.1807087,40.59231706,-74.1807087,4,10,16
150,40.59617785,-74.1807087,40.59617785,-74.1807087,4,13,27
151,40.60003864,-74.1807087,40.60003864,-74.1807087,10,27,66
152,40.60389943,-74.1807087,40.60389943,-74.1807087,7,17,60
153,40.60776022,-74.1807087,40.60776022,-74.1807087,12,25,55
154,40.61162101,-74.1807087,40.61162101,-74.1807087,12,25,56
155,40.6154818,-74.1807087,40.6154818,-74.1807087,1,2,4
156,40.61934259,-74.1807087,40.61934259,-74.1807087,1,1,3
157,40.62320338,-74.1807087,40.62320338,-74.1807087,11,6,35
158,40.62706417,-74.1807087,40.62706417,-74.1807087,12,19,111
159,40.63092496,-74.1807087,40.63092496,-74.1807087,7,1,20
160,40.63478575,-74.1807087,40.63478575,-74.1807087,2,1,1
161,40.63864654,-74.1807087,40.63864654,-74.1807087,2,1,5
162,40.64250733,-74.1807087,40.64250733,-74.1807087,0,0,4
163,40.64636812,-74.1807087,40.64636812,-74.1807087,0,0,0
164,40.538266,-74.17485848,40.538266,-74.17485848,24,37,82
165,40.54212679,-74.17485848,40.54212679,-74.17485848,33,43,129
166,40.54598758,-74.17485848,40.54598758,-74.17485848,31,28,115
167,40.54984837,-74.17485848,40.54984837,-74.17485848,32,33,75
168,40.55370916,-74.17485848,40.55370916,-74.17485848,43,43,91
169,40.55756995,-74.17485848,40.55756995,-74.17485848,60,50,97
170,40.56143074,-74.17485848,40.56143074,-74.17485848,46,48,103
171,40.56529153,-74.17485848,40.56529153,-74.17485848,7,13,20
172,40.56915232,-74.17485848,40.56915232,-74.17485848,3,3,9
173,40.57301311,-74.17485848,40.57301311,-74.17485848,10,12,53
174,40.5768739,-74.17485848,40.5768739,-74.17485848,17,78,337
175,40.58073469,-74.17485848,40.58073469,-74.17485848,3,0,12
176,40.58459548,-74.17485848,40.58459548,-74.17485848,0,0,0
177,40.58845627,-74.17485848,40.58845627,-74.17485848,0,0,0
178,40.59231706,-74.17485848,40.59231706,-74.17485848,0,0,0
179,40.59617785,-74.17485848,40.59617785,-74.17485848,0,1,7
180,40.60003864,-74.17485848,40.60003864,-74.17485848,5,18,42
181,40.60389943,-74.17485848,40.60389943,-74.17485848,6,20,44
182,40.60776022,-74.17485848,40.60776022,-74.17485848,14,28,58
183,40.61162101,-74.17485848,40.61162101,-74.17485848,18,32,57
184,40.6154818,-74.17485848,40.6154818,-74.17485848,5,3,6
185,40.61934259,-74.17485848,40.61934259,-74.17485848,1,9,24
186,40.62320338,-74.17485848,40.62320338,-74.17485848,5,25,103
187,40.62706417,-74.17485848,40.62706417,-74.17485848,13,31,130
188,40.63092496,-74.17485848,40.63092496,-74.17485848,0,0,8
189,40.63478575,-74.17485848,40.63478575,-74.17485848,22,30,59
190,40.63864654,-74.17485848,40.63864654,-74.17485848,81,115,265
191,40.64250733,-74.17485848,40.64250733,-74.17485848,71,102,236
192,40.538266,-74.16900826,40.538266,-74.16900826,25,28,58
193,40.54212679,-74.16900826,40.54212679,-74.16900826,47,49,117
194,40.54598758,-74.16900826,40.54598758,-74.16900826,41,46,109
195,40.54984837,-74.16900826,40.54984837,-74.16900826,34,43,80
196,40.55370916,-74.16900826,40.55370916,-74.16900826,60,49,93
197,40.55756995,-74.16900826,40.55756995,-74.16900826,68,61,132
198,40.56143074,-74.16900826,40.56143074,-74.16900826,45,49,109
199,40.56529153,-74.16900826,40.56529153,-74.16900826,3,6,23
200,40.56915232,-74.16900826,40.56915232,-74.16900826,7,8,41
201,40.57301311,-74.16900826,40.57301311,-74.16900826,17,70,320
202,40.5768739,-74.16900826,40.5768739,-74.16900826,34,106,472
203,40.58073469,-74.16900826,40.58073469,-74.16900826,55,153,537
204,40.58459548,-74.16900826,40.58459548,-74.16900826,69,176,702
205,40.58845627,-74.16900826,40.58845627,-74.16900826,44,88,424
206,40.59231706,-74.16900826,40.59231706,-74.16900826,22,34,88
207,40.59617785,-74.16900826,40.59617785,-74.16900826,31,25,50
208,40.60003864,-74.16900826,40.60003864,-74.16900826,30,21,47
209,40.60389943,-74.16900826,40.60389943,-74.16900826,25,31,53
210,40.60776022,-74.16900826,40.60776022,-74.16900826,24,36,65
211,40.61162101,-74.16900826,40.61162101,-74.16900826,22,37,64
212,40.6154818,-74.16900826,40.6154818,-74.16900826,21,38,50
213,40.61934259,-74.16900826,40.61934259,-74.16900826,23,33,111
214,40.62320338,-74.16900826,40.62320338,-74.16900826,46,43,157
215,40.62706417,-74.16900826,40.62706417,-74.16900826,36,64,237
216,40.63092496,-74.16900826,40.63092496,-74.16900826,88,111,314
217,40.63478575,-74.16900826,40.63478575,-74.16900826,113,153,367
218,40.63864654,-74.16900826,40.63864654,-74.16900826,185,233,539
219,40.64250733,-74.16900826,40.64250733,-74.16900826,91,126,281
220,40.538266,-74.16315804,40.538266,-74.16315804,36,34,87
221,40.54212679,-74.16315804,40.54212679,-74.16315804,46,67,146
222,40.54598758,-74.16315804,40.54598758,-74.16315804,58,77,186
223,40.54984837,-74.16315804,40.54984837,-74.16315804,47,45,94
224,40.55370916,-74.16315804,40.55370916,-74.16315804,60,61,103
225,40.55756995,-74.16315804,40.55756995,-74.16315804,68,68,137
226,40.56143074,-74.16315804,40.56143074,-74.16315804,31,39,76
227,40.56529153,-74.16315804,40.56529153,-74.16315804,1,2,1
228,40.56915232,-74.16315804,40.56915232,-74.16315804,0,1,0
229,40.57301311,-74.16315804,40.57301311,-74.16315804,10,16,19
230,40.5768739,-74.16315804,40.5768739,-74.16315804,38,32,64
231,40.58073469,-74.16315804,40.58073469,-74.16315804,57,53,286
232,40.58459548,-74.16315804,40.58459548,-74.16315804,86,121,643
233,40.58845627,-74.16315804,40.58845627,-74.16315804,89,119,494
234,40.59231706,-74.16315804,40.59231706,-74.16315804,67,75,204
235,40.59617785,-74.16315804,40.59617785,-74.16315804,58,57,145
236,40.60003864,-74.16315804,40.60003864,-74.16315804,43,29,68
237,40.60389943,-74.16315804,40.60389943,-74.16315804,49,56,143
238,40.60776022,-74.16315804,40.60776022,-74.16315804,78,70,212
239,40.61162101,-74.16315804,40.61162101,-74.16315804,86,86,228
240,40.6154818,-74.16315804,40.6154818,-74.16315804,49,79,179
241,40.61934259,-74.16315804,40.61934259,-74.16315804,65,83,192
242,40.62320338,-74.16315804,40.62320338,-74.16315804,115,136,392
243,40.62706417,-74.16315804,40.62706417,-74.16315804,140,153,454
244,40.63092496,-74.16315804,40.63092496,-74.16315804,182,233,616
245,40.63478575,-74.16315804,40.63478575,-74.16315804,223,303,655
246,40.63864654,-74.16315804,40.63864654,-74.16315804,117,159,338
247,40.64250733,-74.16315804,40.64250733,-74.16315804,20,35,74
248,40.538266,-74.15730782,40.538266,-74.15730782,34,38,68
249,40.54212679,-74.15730782,40.54212679,-74.15730782,48,53,135
250,40.54598758,-74.15730782,40.54598758,-74.15730782,54,46,131
251,40.54984837,-74.15730782,40.54984837,-74.15730782,60,50,126
252,40.55370916,-74.15730782,40.55370916,-74.15730782,55,66,111
253,40.55756995,-74.15730782,40.55756995,-74.15730782,50,72,138
254,40.56143074,-74.15730782,40.56143074,-74.15730782,38,55,104
255,40.56529153,-74.15730782,40.56529153,-74.15730782,16,22,35
256,40.56915232,-74.15730782,40.56915232,-74.15730782,2,0,1
257,40.57301311,-74.15730782,40.57301311,-74.15730782,0,0,0
258,40.5768739,-74.15730782,40.5768739,-74.15730782,28,21,53
259,40.58073469,-74.15730782,40.58073469,-74.15730782,65,66,316
260,40.58459548,-74.15730782,40.58459548,-74.15730782,78,98,355
261,40.58845627,-74.15730782,40.58845627,-74.15730782,65,70,166
262,40.59231706,-74.15730782,40.59231706,-74.15730782,58,59,153
263,40.59617785,-74.15730782,40.59617785,-74.15730782,18,28,83
264,40.60003864,-74.15730782,40.60003864,-74.15730782,1,3,10
265,40.60389943,-74.15730782,40.60389943,-74.15730782,11,14,42
266,40.60776022,-74.15730782,40.60776022,-74.15730782,70,76,219
267,40.61162101,-74.15730782,40.61162101,-74.15730782,91,90,250
268,40.6154818,-74.15730782,40.6154818,-74.15730782,59,75,192
269,40.61934259,-74.15730782,40.61934259,-74.15730782,62,76,193
270,40.62320338,-74.15730782,40.62320338,-74.15730782,105,108,321
271,40.62706417,-74.15730782,40.62706417,-74.15730782,109,116,325
272,40.63092496,-74.15730782,40.63092496,-74.15730782,148,149,302
273,40.63478575,-74.15730782,40.63478575,-74.15730782,128,164,309
274,40.63864654,-74.15730782,40.63864654,-74.15730782,62,92,165
275,40.64250733,-74.15730782,40.64250733,-74.15730782,0,0,0
276,40.538266,-74.1514576,40.538266,-74.1514576,47,61,158
277,40.54212679,-74.1514576,40.54212679,-74.1514576,59,64,145
278,40.54598758,-74.1514576,40.54598758,-74.1514576,51,45,129
279,40.54984837,-74.1514576,40.54984837,-74.1514576,59,61,142
280,40.55370916,-74.1514576,40.55370916,-74.1514576,57,63,148
281,40.55756995,-74.1514576,40.55756995,-74.1514576,39,49,96
282,40.56143074,-74.1514576,40.56143074,-74.1514576,46,54,103
283,40.56529153,-74.1514576,40.56529153,-74.1514576,23,22,42
284,40.56915232,-74.1514576,40.56915232,-74.1514576,12,8,21
285,40.57301311,-74.1514576,40.57301311,-74.1514576,8,2,13
286,40.5768739,-74.1514576,40.5768739,-74.1514576,5,6,19
287,40.58073469,-74.1514576,40.58073469,-74.1514576,22,24,55
288,40.58459548,-74.1514576,40.58459548,-74.1514576,44,55,116
289,40.58845627,-74.1514576,40.58845627,-74.1514576,60,58,139
290,40.59231706,-74.1514576,40.59231706,-74.1514576,38,27,73
291,40.59617785,-74.1514576,40.59617785,-74.1514576,3,4,9
292,40.60003864,-74.1514576,40.60003864,-74.1514576,0,0,0
293,40.60389943,-74.1514576,40.60389943,-74.1514576,4,6,12
294,40.60776022,-74.1514576,40.60776022,-74.1514576,29,57,134
295,40.61162101,-74.1514576,40.61162101,-74.1514576,36,59,130
296,40.6154818,-74.1514576,40.6154818,-74.1514576,41,55,113
297,40.61934259,-74.1514576,40.61934259,-74.1514576,101,126,511
298,40.62320338,-74.1514576,40.62320338,-74.1514576,114,167,599
299,40.62706417,-74.1514576,40.62706417,-74.1514576,170,200,733
300,40.63092496,-74.1514576,40.63092496,-74.1514576,102,92,216
301,40.63478575,-74.1514576,40.63478575,-74.1514576,96,120,200
302,40.63864654,-74.1514576,40.63864654,-74.1514576,39,53,78
303,40.64250733,-74.1514576,40.64250733,-74.1514576,0,0,0
304,40.538266,-74.14560738,40.538266,-74.14560738,35,53,113
305,40.54212679,-74.14560738,40.54212679,-74.14560738,51,67,136
306,40.54598758,-74.14560738,40.54598758,-74.14560738,54,69,143
307,40.54984837,-74.14560738,40.54984837,-74.14560738,77,62,152
308,40.55370916,-74.14560738,40.55370916,-74.14560738,62,60,124
309,40.55756995,-74.14560738,40.55756995,-74.14560738,52,43,104
310,40.56143074,-74.14560738,40.56143074,-74.14560738,40,38,81
311,40.56529153,-74.14560738,40.56529153,-74.14560738,26,34,65
312,40.56915232,-74.14560738,40.56915232,-74.14560738,12,9,29
313,40.57301311,-74.14560738,40.57301311,-74.14560738,6,5,16
314,40.5768739,-74.14560738,40.5768739,-74.14560738,4,2,7
315,40.58073469,-74.14560738,40.58073469,-74.14560738,1,2,2
316,40.58459548,-74.14560738,40.58459548,-74.14560738,12,11,44
317,40.58845627,-74.14560738,40.58845627,-74.14560738,22,19,63
318,40.59231706,-74.14560738,40.59231706,-74.14560738,16,12,38
319,40.59617785,-74.14560738,40.59617785,-74.14560738,6,4,14
320,40.60003864,-74.14560738,40.60003864,-74.14560738,3,1,2
321,40.60389943,-74.14560738,40.60389943,-74.14560738,16,18,35
322,40.60776022,-74.14560738,40.60776022,-74.14560738,26,42,86
323,40.61162101,-74.14560738,40.61162101,-74.14560738,36,59,98
324,40.6154818,-74.14560738,40.6154818,-74.14560738,33,50,81
325,40.61934259,-74.14560738,40.61934259,-74.14560738,45,53,110
326,40.62320338,-74.14560738,40.62320338,-74.14560738,122,195,619
327,40.62706417,-74.14560738,40.62706417,-74.14560738,125,163,407
328,40.63092496,-74.14560738,40.63092496,-74.14560738,169,148,367
329,40.63478575,-74.14560738,40.63478575,-74.14560738,149,153,321
330,40.63864654,-74.14560738,40.63864654,-74.14560738,63,74,121
331,40.538266,-74.13975716,40.538266,-74.13975716,4,4,11
332,40.54212679,-74.13975716,40.54212679,-74.13975716,15,15,39
333,40.54598758,-74.13975716,40.54598758,-74.13975716,40,37,81
334,40.54984837,-74.13975716,40.54984837,-74.13975716,58,53,106
335,40.55370916,-74.13975716,40.55370916,-74.13975716,67,67,148
336,40.55756995,-74.13975716,40.55756995,-74.13975716,46,40,99
337,40.56143074,-74.13975716,40.56143074,-74.13975716,49,32,82
338,40.56529153,-74.13975716,40.56529153,-74.13975716,28,29,59
339,40.56915232,-74.13975716,40.56915232,-74.13975716,20,30,43
340,40.57301311,-74.13975716,40.57301311,-74.13975716,17,19,29
341,40.5768739,-74.13975716,40.5768739,-74.13975716,7,4,10
342,40.58073469,-74.13975716,40.58073469,-74.13975716,1,1,2
343,40.58459548,-74.13975716,40.58459548,-74.13975716,0,0,1
344,40.58845627,-74.13975716,40.58845627,-74.13975716,0,1,6
345,40.59231706,-74.13975716,40.59231706,-74.13975716,11,13,30
346,40.59617785,-74.13975716,40.59617785,-74.13975716,17,19,50
347,40.60003864,-74.13975716,40.60003864,-74.13975716,19,28,46
348,40.60389943,-74.13975716,40.60389943,-74.13975716,23,32,76
349,40.60776022,-74.13975716,40.60776022,-74.13975716,28,30,71
350,40.61162101,-74.13975716,40.61162101,-74.13975716,34,36,72
351,40.6154818,-74.13975716,40.6154818,-74.13975716,35,39,99
352,40.61934259,-74.13975716,40.61934259,-74.13975716,42,49,103
353,40.62320338,-74.13975716,40.62320338,-74.13975716,80,124,269
354,40.62706417,-74.13975716,40.62706417,-74.13975716,119,193,441
355,40.63092496,-74.13975716,40.63092496,-74.13975716,153,198,391
356,40.63478575,-74.13975716,40.63478575,-74.13975716,198,291,601
357,40.63864654,-74.13975716,40.63864654,-74.13975716,114,204,388
358,40.64250733,-74.13975716,40.64250733,-74.13975716,8,25,68
359,40.538266,-74.13390694,40.538266,-74.13390694,0,0,0
360,40.54212679,-74.13390694,40.54212679,-74.13390694,0,0,0
361,40.54598758,-74.13390694,40.54598758,-74.13390694,1,2,1
362,40.54984837,-74.13390694,40.54984837,-74.13390694,23,21,52
363,40.55370916,-74.13390694,40.55370916,-74.13390694,42,43,104
364,40.55756995,-74.13390694,40.55756995,-74.13390694,61,51,111
365,40.56143074,-74.13390694,40.56143074,-74.13390694,45,41,84
366,40.56529153,-74.13390694,40.56529153,-74.13390694,40,40,84
367,40.56915232,-74.13390694,40.56915232,-74.13390694,28,46,78
368,40.57301311,-74.13390694,40.57301311,-74.13390694,17,28,55
369,40.5768739,-74.13390694,40.5768739,-74.13390694,9,17,22
370,40.58073469,-74.13390694,40.58073469,-74.13390694,4,3,9
371,40.58459548,-74.13390694,40.58459548,-74.13390694,0,1,3
372,40.58845627,-74.13390694,40.58845627,-74.13390694,0,1,5
373,40.59231706,-74.13390694,40.59231706,-74.13390694,5,8,11
374,40.59617785,-74.13390694,40.59617785,-74.13390694,15,23,52
375,40.60003864,-74.13390694,40.60003864,-74.13390694,41,60,139
376,40.60389943,-74.13390694,40.60389943,-74.13390694,38,62,131
377,40.60776022,-74.13390694,40.60776022,-74.13390694,51,45,118
378,40.61162101,-74.13390694,40.61162101,-74.13390694,73,62,166
379,40.6154818,-74.13390694,40.6154818,-74.13390694,58,65,144
380,40.61934259,-74.13390694,40.61934259,-74.13390694,29,57,109
381,40.62320338,-74.13390694,40.62320338,-74.13390694,53,95,251
382,40.62706417,-74.13390694,40.62706417,-74.13390694,75,135,299
383,40.63092496,-74.13390694,40.63092496,-74.13390694,115,194,402
384,40.63478575,-74.13390694,40.63478575,-74.13390694,243,375,855
385,40.63864654,-74.13390694,40.63864654,-74.13390694,206,375,768
386,40.64250733,-74.13390694,40.64250733,-74.13390694,61,101,201
387,40.538266,-74.12805672,40.538266,-74.12805672,0,0,0
388,40.54212679,-74.12805672,40.54212679,-74.12805672,0,0,0
389,40.54598758,-74.12805672,40.54598758,-74.12805672,0,0,0
390,40.54984837,-74.12805672,40.54984837,-74.12805672,0,0,0
391,40.55370916,-74.12805672,40.55370916,-74.12805672,32,10,51
392,40.55756995,-74.12805672,40.55756995,-74.12805672,42,28,89
393,40.56143074,-74.12805672,40.56143074,-74.12805672,54,58,151
394,40.56529153,-74.12805672,40.56529153,-74.12805672,45,56,141
395,40.56915232,-74.12805672,40.56915232,-74.12805672,47,62,131
396,40.57301311,-74.12805672,40.57301311,-74.12805672,31,62,97
397,40.5768739,-74.12805672,40.5768739,-74.12805672,18,45,67
398,40.58073469,-74.12805672,40.58073469,-74.12805672,7,10,17
399,40.58459548,-74.12805672,40.58459548,-74.12805672,0,3,4
400,40.58845627,-74.12805672,40.58845627,-74.12805672,0,0,0
401,40.59231706,-74.12805672,40.59231706,-74.12805672,25,11,49
402,40.59617785,-74.12805672,40.59617785,-74.12805672,45,33,103
403,40.60003864,-74.12805672,40.60003864,-74.12805672,40,56,126
404,40.60389943,-74.12805672,40.60389943,-74.12805672,51,62,131
405,40.60776022,-74.12805672,40.60776022,-74.12805672,55,42,106
406,40.61162101,-74.12805672,40.61162101,-74.12805672,76,70,160
407,40.6154818,-74.12805672,40.6154818,-74.12805672,46,69,134
408,40.61934259,-74.12805672,40.61934259,-74.12805672,24,40,75
